,year featured,track_name,track_popularity,release_date,playlist_id,playlist_name,lead_artist,supporting_artists
53dyuOtRb9WMz5puNHodZN,2017,Ocean Bed,53,2020-07-15,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Darlingside,
1BlQWQgGP84r4GYUVty4Ar,2017,Mess,64,2019-06-14,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Noah Kahan,
7pQMGkL6LImxSxHHuqgvpe,2017,My Own,50,2020-07-03,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Trevor Hall,
66mLaXvyGNYhRkTXT5kQ6f,2017,Fields of Knowing,0,2020-03-13,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Skyline Motel,
0UMBDzlMhyz3N1hd8mBemt,2017,Transatlantic Flight,56,2019-11-01,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Leif Vollebekk,
0phJpVSk8DiCtbwCunGrqC,2017,Pink Shades,51,2020-09-18,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Wild Rivers,
7tJHvRoGvkckZkZk5ORUot,2017,In Your Hands - Single Version,65,2018-02-16,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Nick Mulvey,
1AamwwLMxzX4EGPUZGHbqL,2017,Remember to Forget,48,2020-12-11,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Passenger,
1jKG59NQTTCr1tSG9YDzuZ,2017,Lebanon,50,2019-09-20,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Ondara,
5Bdmiyetb619RJdTPkEKLc,2017,Calm Yourself Down,49,2020-03-13,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Justin Wade Tam,"Jamie Drake, "
4LSi50PwwZFOpkusSFu9Pd,2017,Your Body,0,2020-07-31,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Mipso,
4xQRRue5qsu2tULiz7UDKi,2017,I Want More,60,2020-01-15,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,KALEO,
2FpLyV7tVMRHJAq3foYHPU,2017,Teenage Drug,48,2020-01-24,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Ethan Gruska,
3evHzU2xmG80c3jS4YT6ZI,2017,Love Is Love,49,2019-08-22,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Grace Potter,
3sC62j1Cjeea5tAhcyGcs8,2017,Orpheus,56,2019-05-10,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Sara Bareilles,
0uUp3khxvnrRrr6FLCXcC3,2017,Good Old Days,35,2020-03-05,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,JR JR,
0pegFWSUOTiG0sLVEfxtvA,2017,Heart's Content,60,2012-06-01,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Brandi Carlile,
2IxOGK5JJIhi2Alx5BA7oe,2017,I Found Out,51,2019-05-17,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,The Head And The Heart,
1QXcCFKg64K5Hp6Is3OXzh,2017,The Spark,46,2019-11-08,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,William Prince,
5L7IgwUPhir2FJftGNXJDW,2017,Heart,61,2019-05-10,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Rainbow Kitten Surprise,
75ZZuV6Y954ONtyoQboey1,2017,Gloria,41,2019-05-17,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,The Lumineers,
5omukHtcJduzkSfOlze4iB,2017,Kick It to Me,59,2018-07-10,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Sammy Rae & The Friends,
4KqBoq7MoDJeVsvUHTjXCM,2020,Sweet Pea,68,2006-01-01,37i9dQZF1DX3ayfz12wpQs,Sand Between My Toes,Amos Lee,
2wzoFtHi2oX6FXr9EtBizB,2017,Mighty Soul,47,2020-10-14,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Langhorne Slim,
1jyddn36UN4tVsJGtaJfem,2017,You Are the Best Thing,67,2008-10-13,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Ray LaMontagne,
772Nh0P9blzezlBWi9xzkH,2017,Garden,30,2020-01-24,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Nahko And Medicine For The People,
6uvF15oBfR7kQBzF27vCtS,2017,Wise Woman,54,2020-06-19,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Jason Mraz,
0HL3y3bsKSARBSP0qaImwb,2017,Carried Me With You,63,2020-02-28,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Brandi Carlile,
3wihzwWc7SD7plghq6xNxV,2017,Blood Wolf Moon,55,2020-06-19,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Tommy Ashby,
3S5mohVxC0Xuj0tgZ7vU7g,2017,Caroline,62,2019-05-17,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Briston Maroney,
3k5oLgungD1dSOGLqQdIQw,2020,Texas Sun,3,2019-12-04,37i9dQZF1DX3ayfz12wpQs,Sand Between My Toes,Khruangbin,"Leon Bridges, "
3VPFV5Xj8QjXDJKl2rVce7,2017,Bridges,53,2019-04-19,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Johnnyswim,
5ddrYyHEHIwXeeELXkgEel,2017,Now is the Time,51,2021-06-22,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Jade Bird,
3G9ETaH55bMQx8hwNhAgbU,2017,The Stable Song,64,2007-01-01,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Gregory Alan Isakov,
5Cahcx215DE2oK6hemixF4,2017,Take Me Away,54,2021-06-11,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Cisco Adler,"Donavon Frankenreiter, "
5bkHkL10WqcJKYrrXrWRBo,2017,Flesh and Blood,43,2019-11-01,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Half Moon Run,
3apMZR8xEsLHEA2KvIefC7,2017,Fly Away,46,2020-03-13,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Caitlyn Smith,
4mOmMccRWthpaUtjPhiQm8,2017,Weather Balloons [Feat. Frances Cone],44,2019-10-25,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Susto,"Frances Cone, "
3Fi4FVtrEUzivnQdogAskP,2017,Keep 'Em on They Toes,0,2020-07-15,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Brent Cobb,
4upefrum9ayh1aAgo52f4k,2017,Adeline (feat. Kathleen),49,2020-08-21,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,John-Robert,"Kathleen, "
1StMd0fcQFpwrkYTJuHj8z,2017,Don't Let Me Disappear,50,2020-05-13,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Ben Harper,
7sIONDBUsDWYUll2uwnjY9,2017,Expectations,46,2019-09-13,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Katie Pruitt,
6oa5Vfov0r90SK63nVvTii,2017,Wide Awake,47,2019-01-18,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Frances Cone,
3g9T8Enufnw3IFfCaBZTRp,2017,Hometown Heroes,53,2021-01-22,37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,Moon Taxi,
5Q0Nhxo0l2bP3pNjpGJwV1,2017,Party In The U.S.A.,74,2009-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Miley Cyrus,
4kbj5MwxO1bq9wjT5g9HaA,2017,Shut Up and Dance,82,2014-12-02,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,WALK THE MOON,
4jDmJ51x1o9NZB5Nxxc7gY,2017,Careless Whisper,83,1998-11-09,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,George Michael,
6JY1IdkZGeIcPegKxjSKeb,2017,Since U Been Gone,71,2004,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Kelly Clarkson,
3BJm2KbylyJuzZjRUFXLBJ,2017,Classic,72,2012,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,MKTO,
68y6OIiE1nDdI1MLQdJNh8,2017,I Want It That Way,0,2013-09-26,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Backstreet Boys,
1SLikaDhWhhhnLJC58bkFI,2017,Life Is A Highway,0,2006-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Rascal Flatts,
6Agiwgwq5BtflpNynGYsUv,2017,Man! I Feel Like A Woman!,56,2004-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Shania Twain,
5nPdMALTEd7HOjn16oNf2X,2017,Don't Go Breaking My Heart,0,1975-10-24,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Elton John,"Kiki Dee, "
6b5PBL2QNXmAt1DfqbwO9Z,2017,Sweet Caroline,0,2002-01-15,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Neil Diamond,
5EU1mh0C4Km3k6vGvIDN2J,2017,Summer Of '69,0,2002-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Bryan Adams,
01iyCAUm8EvOFqVWYJ3dVX,2017,Dancing Queen,0,1976-10-11,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,ABBA,
2hKdd3qO7cWr2Jo0Bcs0MA,2017,Drops of Jupiter (Tell Me),79,2001-03-27,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Train,
62bOmKYxYg7dhrC6gH9vFn,2017,Bye Bye Bye,72,2000-03-21,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,*NSYNC,
5RsUlxLto4NZbhJpqJbHfN,2017,Jessie's Girl,71,1981,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Rick Springfield,
3xKsPtA5XG91Zlh0SyycmM,2017,Come On Eileen,0,2009-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Dexys Midnight Runners,
4MflGTO2ZTcSQ12bWcyRgI,2017,"Honey, I'm Good.",72,2014-08-05,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Andy Grammer,
4O4Z8VFczL8MxIOmqVWc1b,2017,Footloose,37,1997,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Kenny Loggins,
0KvLsZYwodakWxOQUYAR5I,2017,That Don't Impress Me Much,0,1997,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Shania Twain,
1Je1IMUlBXcx1Fz0WE7oPT,2017,Wannabe,81,1996-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Spice Girls,
1m0E5D8cOJyO1A2IBX4w4i,2017,Fight Song,52,2015-02-13,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Rachel Platten,
1HwpWwa6bnqqRhK8agG4RS,2017,Beautiful Soul,74,2004-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Jesse McCartney,
5ztQHTm1YQqcTkQmgDEU4n,2017,Mamma Mia,0,1975,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,ABBA,
15tHagkk8z306XkyOHqiip,2017,"I'll Be There for You - Theme From ""Friends""",68,1995-05-02,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,The Rembrandts,
5rX6C5QVvvZB7XckETNych,2017,All Summer Long,74,2007-10-09,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Kid Rock,
27L8sESb3KR79asDUBu8nW,2017,Stacy's Mom,75,2003-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Fountains Of Wayne,
4w1lzcaoZ1IC2K5TwjalRP,2017,A Thousand Miles,76,2002-04-30,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Vanessa Carlton,
7dzUZec5MnWMyQnk5klnKR,2017,Grace Kelly,65,2007-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,MIKA,
6epn3r7S14KUqlReYr77hA,2017,Baby,80,2010-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Justin Bieber,"Ludacris, "
2Pwm2YtneLSWi7vyUpT5fs,2017,Bad Day,42,2005-02-22,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Daniel Powter,
7mnGQesk1TzQLzQ9bYWZPR,2017,She's so High,71,1999-02-23,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Tal Bachman,
5G2c6FsfTzgYUzageCmfXY,2017,One Thing,73,2012-05-25,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,One Direction,
005lwxGU1tms6HGELIcUv9,2017,I Kissed A Girl,70,2008-06-17,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Katy Perry,
4y1LsJpmMti1PfRQV9AWWe,2017,Girls Just Want to Have Fun,78,1983-10-14,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Cyndi Lauper,
5J0S5UgpCwlmEagrqgzvoC,2017,Wake Me up Before You Go-Go,0,1986-05-31,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Wham!,
4mnTMsp8Cgf9TNiQMhH11L,2017,I Wish I Was a Punk Rocker (with Flowers in My Hair),62,2006-06-05,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Sandi Thom,
0JpxNq2SYwPt2uSqdcSvyQ,2017,She's So Lovely,34,2007,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Scouting For Girls,
4dGJf1SER1T6ooX46vwzRB,2017,Chicken Fried,5,2008-11-17,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Zac Brown Band,
38bDGWuyYdSdNfrFfbCiVS,2017,We Didn't Start the Fire,57,2001-10-02,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Billy Joel,
58mFu3oIpBa0HLNeJIxsw3,2017,Heaven Is A Place On Earth,66,1987-10-05,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Belinda Carlisle,
1fn6EFBBNiDVhL3DxDDJTD,2017,Bring It All Back,0,1999-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,S Club 7,
25FTMokYEbEWHEdss5JLZS,2017,Teenage Dirtbag,72,1999-02-15,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Wheatus,
2Cd9iWfcOpGDHLz6tVA3G4,2017,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),78,2010-05-07,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Shakira,"Freshlyground, "
3cHyrEgdyYRjgJKSOiOtcS,2017,Timber (feat. Ke$ha),81,2012,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Pitbull,"Kesha, "
2TVxnKdb3tqe1nhQWwwZCO,2020,Tiny Dancer,79,1971-11-05,37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Elton John,
5yEPktRqvIhko5QFF3aBhQ,2017,Mean,65,2010-10-25,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Taylor Swift,
0SiywuOBRcynK0uKGWdCnn,2017,Bad Romance,82,2009-11-05,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Lady Gaga,
7LcfRTgAVTs5pQGEQgUEzN,2017,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",70,2010,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Maroon 5,"Christina Aguilera, "
0pjjdauz55YnSJ8OsQKI3P,2017,Gives You Hell,0,2008,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,The All-American Rejects,
1NarGDteHRuDA9OfGyQ2MG,2017,Hey There Delilah,0,2006,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Plain White T's,
2u1hMwcB9TwziV6P7jdyxX,2017,Get the Party Started,48,2001-11-20,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,P!nk,
45hOioMDJktr86iKDHC8gr,2017,Girlfriend,76,2007-04-17,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Avril Lavigne,
6UUzt6LPtVNwy8l6jqu9C9,2017,You're The One That I Want - From “Grease”,0,2005-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,John Travolta,"Olivia Newton-John, "
3DamFFqW32WihKkTVlwTYQ,2017,Fireflies,80,2009-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Owl City,
2goLsvvODILDzeeiT4dAoR,2017,Believe,77,1998,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Cher,
6ND2f7SUjYNpLqL0WPcNT1,2017,Down,0,2009-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Jay Sean,"Lil Wayne, "
2AW37v0bDyuOzGP3XnmFuA,2017,It's Gonna Be Me,67,2000-03-21,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,*NSYNC,
6q08ixr5SZRfcELAb4tTRP,2017,Cotton Eyed Joe,49,2009-07-04,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Circus DJ's,
2IiNA0s5eQBSjwK4iNeUvW,2017,Complicated,0,2002-08-26,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Avril Lavigne,
7qQnBfwXrw2tZNFG4Uf57N,2017,Livin' On A Prayer,1,2010-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Bon Jovi,
6b8IKVufOkAawvQVguQxmo,2017,I Will Survive,0,1999-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Gloria Gaynor,
754kgU5rWscRTfvlsuEwFp,2017,Kiss Me,77,1997-11-22,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Sixpence None The Richer,
717TY4sfgKQm4kFbYQIzgo,2017,Toxic,66,2004,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Britney Spears,
7gN24J8E0pR3G2nsbhkcjw,2017,The First Cut Is The Deepest,48,2003-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Sheryl Crow,
1di1BEgJYzPvXUuinsYJGP,2017,Everybody (Backstreet's Back) - Radio Edit,75,1997-08-12,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Backstreet Boys,
4vl2zwXsTmAxgu9iY0g6UK,2017,I Don't Want to Be,62,2003-07-21,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Gavin DeGraw,
6BaxqcoEM9r3LXisTyJjST,2017,Ridin' Solo,66,2010-02-24,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Jason Derulo,
2EoIt9vdgFRNW03u5IvFsQ,2017,Achy Breaky Heart,67,1992,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Billy Ray Cyrus,
5lDriBxJd22IhOH9zTcFrV,2017,Dirty Little Secret,72,2005-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,The All-American Rejects,
71SvEDmsOwIWw1IozsZoMA,2017,Any Way You Want It,72,1980,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Journey,
1ynmMEK1fkyiZ6Z6F3ThEt,2017,Centerfold,74,1981,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,The J. Geils Band,
4BFMQ15vXr626UOoZL8bUI,2017,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",68,2004-07-02,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Bill Medley,"Jennifer Warnes, "
3MjUtNVVq3C8Fn0MP3zhXa,2017,...Baby One More Time,79,1999-01-12,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Britney Spears,
1C0pmryC2MdXfa7MZ9uIrU,2017,One Week,0,1998-07-07,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Barenaked Ladies,
4lAYMPLPFOovwTCmtTt9b5,2017,I'm A Believer,0,2001-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Smash Mouth,
21muMsudON0AQTsanElCsK,2017,Bitch,48,1997-01-01,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Meredith Brooks,
4UuHWIkAWnN176A2rx7YFB,2017,1985,58,2004-09-11,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Bowling For Soup,
2TTYIwTM2iLC1YOyHuhRMt,2017,Lucky,68,2000-05-16,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,Britney Spears,
1mSdbey7RstGLY2udgXv74,2017,Essence (feat. Justin Bieber & Tems),79,2021-08-13,37i9dQZF1DX4SBhb3fqCJd,Are & Be,WizKid,"Justin Bieber, Tems, "
4XkrlDVc8UQUvsyRsxvU0M,2017,Wild Side (feat. Cardi B),50,2021-07-16,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Normani,"Cardi B, "
48WidxP9CqyYtk97pwGZ3c,2017,Wasting Time ( feat. Drake & The Neptunes ),75,2021-07-01,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Brent Faiyaz,"Drake, The Neptunes, "
0k4d5YPDr1r7FX77VdqWez,2017,You Right,86,2021-06-25,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Doja Cat,"The Weeknd, "
1DOgkaR5Gqa8JtPEIbQORC,2017,Over,68,2021-09-22,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Lucky Daye,
7fzFOW9v8IyprQjiyXfaMA,2017,Ex For A Reason (with JT from City Girls),73,2021-10-15,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Summer Walker,"JT, City Girls, "
6ElfCM1XppU0YWkkFYh4s2,2017,Pressure,70,2021-09-10,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Ari Lennox,
4yIH4PcUVivcxNTy1ETMZ3,2017,Find A Way (feat. Lil Baby & Lil Durk),70,2021-09-17,37i9dQZF1DX4SBhb3fqCJd,Are & Be,H.E.R.,"Lil Durk, Lil Baby, "
58ZPswvAZ5hscCmbYJvNpW,2017,LALA (Unlocked) (feat. Swae Lee),66,2021-09-09,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Alicia Keys,"Swae Lee, "
4dmNBu6IEQahPJDlQQOY69,2017,Come Through (feat. Chris Brown),61,2021-06-18,37i9dQZF1DX4SBhb3fqCJd,Are & Be,H.E.R.,"Chris Brown, "
3S4gq91XRuohTTfJZAiGVK,2017,Memories,64,2021-08-18,37i9dQZF1DX4SBhb3fqCJd,Are & Be,dvsn,"Ty Dolla $ign, "
5OFoInHe162W9I97oVDzY8,2017,At Your Best (You Are Love) - Spotify Singles,61,2021-08-25,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Alex Isley,
6BkYYJzfpG3u4Rs4VLXAie,2017,Tragic,63,2021-06-24,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Jazmine Sullivan,
0Gmjaje0sMUwD5mIHlhlfs,2017,LOST YOU,29,2021-06-21,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Snoh Aalegra,
0GGfGINoVYiSFXPOjg3RHj,2017,Found (feat. Brent Faiyaz),72,2021-09-09,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Tems,"Brent Faiyaz, "
3EG9FJ0ToLfgnc1IG2Z1wz,2017,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),76,2021-06-25,37i9dQZF1DX4SBhb3fqCJd,Are & Be,"Tyler, The Creator","Brent Faiyaz, Fana Hues, "
5wDeGgYjng63MbfVQyEt0O,2017,Rather Be (with Kiana Ledé),58,2021-06-18,37i9dQZF1DX4SBhb3fqCJd,Are & Be,D-Nice,"Kiana Ledé, "
3B5yl01KF06NkYG39BdTBa,2017,Just For Me (with SZA) - Space Jam: A New Legacy,68,2021-06-11,37i9dQZF1DX4SBhb3fqCJd,Are & Be,SAINt JHN,"SZA, "
24h4cKTzN3i3vJhYtb1gXK,2017,Fancy,57,2021-06-30,37i9dQZF1DX4SBhb3fqCJd,Are & Be,BJ The Chicago Kid,
0FhfNle9FovXRL03awCJbe,2017,Set Him Up (feat. Ari Lennox),61,2021-04-08,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Queen Naija,"Ari Lennox, "
3Q8RBppQeYLLHafNb2cJTz,2017,My City ft. Masego,60,2021-03-26,37i9dQZF1DX4SBhb3fqCJd,Are & Be,ELHAE,"Masego, "
0NeBH6OPQMBJMcmhRoCUmv,2017,Bed Friend (feat. Queen Naija),63,2021-06-18,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Jacquees,"Queen Naija, "
5SFssNXGjeOxdAnECfgttm,2017,How Much Can A Heart Take (feat. Yebba),63,2021-02-12,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Lucky Daye,"Yebba, "
3T9VLKYbT0pGWPqhy415G0,2017,Guilty,62,2021-02-12,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Sevyn Streeter,"Chris Brown, A$AP Ferg, "
60ynsPSSKe6O3sfwRnIBRf,2017,Streets,85,2019-11-07,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Doja Cat,
3YJJjQPAbDT7mGpX3WtQ9A,2017,Good Days,84,2020-12-25,37i9dQZF1DX4SBhb3fqCJd,Are & Be,SZA,
2kMarngrIWYgmAdVjruuuW,2017,Can't Let It Show,62,2021-02-26,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Tank,
5f2CDk3D2XX8XyL6kViwZI,2017,No Plans for Love (with Ne-Yo & Kent Jones),59,2021-03-18,37i9dQZF1DX4SBhb3fqCJd,Are & Be,D-Nice,"Ne-Yo, Kent Jones, "
72ZrqClOsbyE8gdeW28EMy,2017,Body,59,2020-11-20,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Summer Walker,
6tDDoYIxWvMLTdKpjFkc1B,2017,telepatía,87,2020-12-04,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Kali Uchis,
7aJwamBFV2pjHTXUnlDgZb,2017,FWM,61,2021-02-05,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Tone Stith,
5Jg9DV3m2umJpoHXV2e6j8,2017,Dynamite.,59,2021-03-26,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Gallant,"Brandy, "
5W8wRrlABmYv0Rlz0GzJd7,2017,Worldwide,53,2021-06-16,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Emanuel,
6x51Lq4KaHqB6rHfCpaI5H,2017,Teach Me,56,2021-02-12,37i9dQZF1DX4SBhb3fqCJd,Are & Be,SiR,
7LJZyNjN5U0LdYSBQ9hlLz,2017,7:00,63,2021-02-26,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Bryson Tiller,
6T3Ebo7EOh8cUOyE4OhFpp,2017,Good & Plenty - Remix,67,2021-03-17,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Lucky Daye,"Masego, Alex Isley, "
5JycxhApZmzbA4xSwvqh6k,2017,All To Me,71,2021-03-12,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Giveon,
7beY8mXJuC4l0J2WgVoCfm,2017,Bad Habits,60,2020-09-10,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Usher,
6u3CPnFMKANYgfdiifFOiJ,2017,"Gravity (feat. Tyler, The Creator)",77,2021-01-29,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Brent Faiyaz,"DJ Dahi, Tyler, The Creator, "
4Xr6BbSSu5HhImp8vfxMbg,2017,On It,64,2021-01-08,37i9dQZF1DX4SBhb3fqCJd,Are & Be,Jazmine Sullivan,"Ari Lennox, "
